5.284608
5.7753216
6.2403456
6.689856
35.8147584,"['', '', '', '', '']"
36.3064512
36.8502336
37.954272
87.91472,"['', '', '', '', '']"
88.433312
88.4843648
89.0102336
100.687936,"['', '', '', '', '']"
101.00128
101.51344
101.5866112
102.1319488
102.2708224
102.4789888
102.6119104
102.69376
102.9097792
103.1257984
103.1857792
103.3378624
103.5439168
103.7031616
103.7559808
103.9680064
104.1819904
104.3871232
104.4419008
104.5990144
104.8059328
105.0208576
105.237856
105.4529152
105.6680128
105.8799616
106.2951616
106.5103744
107.0259712
107.3329024
107.6478208
108.8510848
141.8226944,"['', '', '', '', '']"
142.361504
142.8131456
143.2840064
143.7524288
144.2118848
144.6772928
144.9888128
145.1455424
145.6531904
146.1471104
146.6382656
147.1030784
147.553856
148.0418432
148.5587456
149.0763008
166.1782912,"['', '', '', '', '']"
167.8440064
169.1926912
206.1247616,"['', '', '', '', '']"
206.68688
207.2204288
207.7293632
